HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
45,60,40,1.61328141492319,1.61328141492319,100,0
45,60,41,1.61798577967176,1.61798577967176,100,0
45,60,42,1.66253314793049,1.66253314793049,100,0
45,60,43,1.70978546162939,1.70978546162939,100,0
45,60,44,1.73186319933863,1.73186319933863,100,0
45,60,45,Inf,1.77316975262271,99.1546914623838,0.84530853761623
45,60,46,1.79462338868839,1.79462338868839,100,0
45,60,47,1.80813431867869,1.80813431867869,100,0
45,60,48,1.84583547505795,1.84583547505795,100,0
45,60,49,1.87463151629239,1.87463151629239,100,0
45,60,50,2.01213877091131,2.01213877091131,100,0
45,60,51,2.02929369062353,2.02929369062353,100,0
45,60,52,2.05524083737527,2.05524083737527,100,0
45,60,53,2.11018810729183,2.11018810729183,100,0
45,60,54,2.17180801839084,2.17180801839084,100,0
45,60,55,2.20820564333694,2.20820564333694,100,0
45,60,56,2.29679888700722,2.29679888700722,100,0
45,60,57,2.35137598610239,2.35137598610239,100,0
45,60,58,2.48456748531721,2.48456748531721,100,0
45,60,59,2.63588578265396,2.63588578265396,100,0
45,60,60,Inf,2.7482742665795,99.4082840236686,0.591715976331361
45,60,61,Inf,2.86561456080955,99.4082840236686,0
45,60,62,Inf,2.99349112849898,99.4082840236686,0
45,60,63,Inf,3.16347832196601,99.323753169907,0
45,60,64,Inf,3.31960105619868,98.7320371935756,0
45,60,65,Inf,3.44957773756247,97.9712595097211,0
45,60,66,Inf,3.63337627140489,96.9568892645816,0
45,60,67,Inf,3.87234258990216,95.6889264581572,0
45,60,68,Inf,4.10625734011688,94.2519019442096,0
45,60,69,Inf,4.300186700274,92.3076923076923,0
45,60,70,Inf,4.53337569750729,90.4480135249366,0
45,60,71,Inf,4.80813478234501,88.1656804733728,0
45,60,72,Inf,5.26054217960726,85.0380388841927,0
45,60,73,Inf,5.8330056352385,81.2341504649197,0
45,60,74,Inf,6.20872260197377,78.1065088757396,0
