sample_id,date,time,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_182801_3705,2026-07-22,22:21:07,42.000000,206.000000,1.000000,3.418485,3.417751,0.002450,1000,1000
20260722_182801_3706,2026-07-22,22:21:11,42.000000,208.000000,1.000000,3.428625,3.428280,0.002012,1000,1000
20260722_182801_3707,2026-07-22,22:21:15,42.000000,210.000000,1.000000,3.431196,3.431570,0.001830,1000,1000
20260722_182801_3708,2026-07-22,22:21:19,42.000000,212.000000,1.000000,3.422836,3.423674,0.002847,1000,1000
20260722_182801_3709,2026-07-22,22:21:24,42.000000,214.000000,1.000000,3.430651,3.430583,0.001230,1000,1000
20260722_182801_3710,2026-07-22,22:21:28,42.000000,216.000000,1.000000,3.410737,3.410512,0.001117,1000,1000
20260722_182801_3711,2026-07-22,22:21:32,42.000000,218.000000,1.000000,3.418227,3.418738,0.002884,1000,1000
20260722_182801_3712,2026-07-22,22:21:36,42.000000,220.000000,1.000000,3.412061,3.412486,0.001496,1000,1000
20260722_182801_3713,2026-07-22,22:21:40,42.000000,222.000000,1.000000,3.414924,3.415777,0.003698,1000,1000
20260722_182801_3714,2026-07-22,22:21:44,42.000000,224.000000,1.000000,3.407804,3.407551,0.003909,1000,1000
20260722_182801_3715,2026-07-22,22:21:49,42.000000,226.000000,1.000000,3.412527,3.412815,0.002403,1000,1000
20260722_182801_3716,2026-07-22,22:21:53,42.000000,228.000000,1.000000,3.409912,3.410183,0.001398,1000,1000
20260722_182801_3717,2026-07-22,22:21:57,42.000000,230.000000,1.000000,3.405126,3.404590,0.002184,1000,1000
20260722_182801_3718,2026-07-22,22:22:01,42.000000,232.000000,1.000000,3.408845,3.408867,0.001620,1000,1000
20260722_182801_3719,2026-07-22,22:22:05,42.000000,234.000000,1.000000,3.412106,3.412157,0.000960,1000,1000
20260722_182801_3720,2026-07-22,22:22:09,42.000000,236.000000,1.000000,3.423197,3.423345,0.000754,1000,1000
20260722_182801_3721,2026-07-22,22:22:13,42.000000,238.000000,1.000000,3.406242,3.406235,0.000957,1000,1000
20260722_182801_3722,2026-07-22,22:22:17,42.000000,240.000000,1.000000,3.428792,3.428609,0.001041,1000,1000
20260722_182801_3723,2026-07-22,22:22:22,42.000000,242.000000,1.000000,3.413654,3.413474,0.001122,1000,1000
20260722_182801_3724,2026-07-22,22:22:26,42.000000,244.000000,1.000000,3.399442,3.399654,0.001469,1000,1000
20260722_182801_3725,2026-07-22,22:22:30,42.000000,246.000000,1.000000,3.408166,3.408209,0.000966,1000,1000
20260722_182801_3726,2026-07-22,22:22:34,42.000000,248.000000,1.000000,3.392604,3.392415,0.001364,1000,1000
20260722_182801_3727,2026-07-22,22:22:38,42.000000,250.000000,1.000000,3.417671,3.417751,0.001037,1000,1000
20260722_182801_3728,2026-07-22,22:22:42,42.000000,252.000000,1.000000,3.405953,3.405906,0.001494,1000,1000
20260722_182801_3729,2026-07-22,22:22:46,42.000000,254.000000,1.000000,3.408508,3.408209,0.001283,1000,1000
20260722_182801_3730,2026-07-22,22:22:51,42.000000,256.000000,1.000000,3.415823,3.416764,0.002720,1000,1000
20260722_182801_3731,2026-07-22,22:22:55,42.000000,258.000000,1.000000,3.401331,3.401299,0.001009,1000,1000
20260722_182801_3732,2026-07-22,22:22:59,42.000000,260.000000,1.000000,3.400559,3.400312,0.001630,1000,1000
20260722_182801_3733,2026-07-22,22:23:03,42.000000,262.000000,1.000000,3.408220,3.407222,0.003701,1000,1000
20260722_182801_3734,2026-07-22,22:23:07,42.000000,264.000000,1.000000,3.411186,3.410512,0.001728,1000,1000
20260722_182801_3735,2026-07-22,22:23:12,42.000000,266.000000,1.000000,3.423386,3.423345,0.001008,1000,1000
20260722_182801_3736,2026-07-22,22:23:16,42.000000,268.000000,1.000000,3.409824,3.409854,0.002583,1000,1000
20260722_182801_3737,2026-07-22,22:23:20,42.000000,270.000000,1.000000,3.410729,3.410841,0.001171,1000,1000
20260722_182801_3738,2026-07-22,22:23:24,42.000000,272.000000,1.000000,3.405300,3.406235,0.002987,1000,1000
20260722_182801_3739,2026-07-22,22:23:28,42.000000,274.000000,1.000000,3.418906,3.418738,0.000799,1000,1000
20260722_182801_3740,2026-07-22,22:23:33,42.000000,276.000000,1.000000,3.421703,3.422028,0.001282,1000,1000
20260722_182801_3741,2026-07-22,22:23:37,42.000000,278.000000,1.000000,3.406457,3.406564,0.001037,1000,1000
20260722_182801_3742,2026-07-22,22:23:41,42.000000,280.000000,1.000000,3.385104,3.385506,0.002021,1000,1000
20260722_182801_3743,2026-07-22,22:23:45,42.000000,282.000000,1.000000,3.390119,3.390112,0.001011,1000,1000
20260722_182801_3744,2026-07-22,22:23:49,42.000000,284.000000,1.000000,3.399124,3.398996,0.001010,1000,1000
20260722_182801_3745,2026-07-22,22:23:54,42.000000,286.000000,1.000000,3.371525,3.371357,0.001286,1000,1000
20260722_182801_3746,2026-07-22,22:23:58,42.000000,288.000000,1.000000,3.348916,3.348983,0.000962,1000,1000
20260722_182801_3747,2026-07-22,22:24:02,42.000000,290.000000,1.000000,3.357004,3.356880,0.001126,1000,1000
20260722_182801_3748,2026-07-22,22:24:06,42.000000,292.000000,1.000000,3.336887,3.336151,0.002053,1000,1000
20260722_182801_3749,2026-07-22,22:24:10,42.000000,294.000000,1.000000,3.358450,3.357867,0.001524,1000,1000
20260722_182801_3750,2026-07-22,22:24:15,42.000000,296.000000,1.000000,3.329573,3.330228,0.002066,1000,1000
20260722_182801_3751,2026-07-22,22:24:19,42.000000,298.000000,1.000000,3.332351,3.332202,0.001560,1000,1000
20260722_182801_3752,2026-07-22,22:24:23,42.000000,300.000000,1.000000,3.351172,3.350957,0.001699,1000,1000
20260722_182801_3753,2026-07-22,22:24:27,42.000000,302.000000,1.000000,3.342003,3.341744,0.003190,1000,1000
20260722_182801_3754,2026-07-22,22:24:31,42.000000,304.000000,1.000000,3.350946,3.350628,0.001170,1000,1000
20260722_182801_3755,2026-07-22,22:24:35,42.000000,306.000000,1.000000,3.350061,3.350299,0.001444,1000,1000
20260722_182801_3756,2026-07-22,22:24:40,42.000000,308.000000,1.000000,3.367382,3.366751,0.002740,1000,1000
20260722_182801_3757,2026-07-22,22:24:44,42.000000,310.000000,1.000000,3.360799,3.362144,0.003157,1000,1000
20260722_182801_3758,2026-07-22,22:24:48,42.000000,312.000000,1.000000,3.353315,3.352932,0.001594,1000,1000
20260722_182801_3759,2026-07-22,22:24:52,42.000000,314.000000,1.000000,3.381246,3.381557,0.001492,1000,1000
20260722_182801_3760,2026-07-22,22:24:56,42.000000,316.000000,1.000000,3.393551,3.393073,0.001873,1000,1000
20260722_182801_3761,2026-07-22,22:25:00,42.000000,318.000000,1.000000,3.398480,3.398009,0.001885,1000,1000
20260722_182801_3762,2026-07-22,22:25:04,42.000000,320.000000,1.000000,3.392866,3.393403,0.001583,1000,1000
20260722_182801_3763,2026-07-22,22:25:08,42.000000,322.000000,1.000000,3.388375,3.387480,0.002360,1000,1000
20260722_182801_3764,2026-07-22,22:25:12,42.000000,324.000000,1.000000,3.402566,3.402286,0.001855,1000,1000
20260722_182801_3765,2026-07-22,22:25:17,42.000000,326.000000,1.000000,3.419890,3.421370,0.003101,1000,1000
20260722_182801_3766,2026-07-22,22:25:21,42.000000,328.000000,1.000000,3.432155,3.432228,0.002751,1000,1000
20260722_182801_3767,2026-07-22,22:25:25,42.000000,330.000000,1.000000,3.451296,3.452299,0.002307,1000,1000
20260722_182801_3768,2026-07-22,22:25:29,42.000000,332.000000,1.000000,3.467794,3.467928,0.002151,1000,1000
20260722_182801_3769,2026-07-22,22:25:33,42.000000,334.000000,1.000000,3.465929,3.465790,0.001317,1000,1000
20260722_182801_3770,2026-07-22,22:25:37,42.000000,336.000000,1.000000,3.470241,3.470396,0.001760,1000,1000
20260722_182801_3771,2026-07-22,22:25:41,42.000000,338.000000,1.000000,3.496022,3.495732,0.002822,1000,1000
20260722_182801_3772,2026-07-22,22:25:45,42.000000,340.000000,1.000000,3.496611,3.496719,0.002760,1000,1000
20260722_182801_3773,2026-07-22,22:25:49,42.000000,342.000000,1.000000,3.533126,3.533241,0.001402,1000,1000
20260722_182801_3774,2026-07-22,22:25:53,42.000000,344.000000,1.000000,3.560623,3.560551,0.000802,1000,1000
20260722_182801_3775,2026-07-22,22:25:57,42.000000,346.000000,1.000000,3.586041,3.585887,0.001504,1000,1000
20260722_182801_3776,2026-07-22,22:26:01,42.000000,348.000000,1.000000,3.637089,3.636558,0.002088,1000,1000
20260722_182801_3777,2026-07-22,22:26:05,42.000000,350.000000,1.000000,3.685515,3.684926,0.002509,1000,1000
20260722_182801_3778,2026-07-22,22:26:09,42.000000,352.000000,1.000000,3.711663,3.711577,0.001944,1000,1000
20260722_182801_3779,2026-07-22,22:26:13,42.000000,354.000000,1.000000,3.732837,3.732965,0.002680,1000,1000
20260722_182801_3780,2026-07-22,22:26:17,42.000000,356.000000,1.000000,3.745379,3.745468,0.002089,1000,1000
20260722_182801_3781,2026-07-22,22:26:21,42.000000,358.000000,1.000000,3.745161,3.744810,0.001092,1000,1000
20260722_182801_3782,2026-07-22,22:26:25,44.000000,0.000000,1.000000,3.407455,3.407551,0.001664,1000,1000
20260722_182801_3783,2026-07-22,22:26:29,44.000000,2.000000,1.000000,3.388073,3.388467,0.002238,1000,1000
20260722_182801_3784,2026-07-22,22:26:32,44.000000,4.000000,1.000000,3.371871,3.372015,0.000973,1000,1000
20260722_182801_3785,2026-07-22,22:26:36,44.000000,6.000000,1.000000,3.369100,3.368067,0.003081,1000,1000
20260722_182801_3786,2026-07-22,22:26:39,44.000000,8.000000,1.000000,3.351304,3.351286,0.001195,1000,1000
20260722_182801_3787,2026-07-22,22:26:43,44.000000,10.000000,1.000000,3.334067,3.334177,0.001129,1000,1000
20260722_182801_3788,2026-07-22,22:26:46,44.000000,12.000000,1.000000,3.326026,3.325622,0.002499,1000,1000
20260722_182801_3789,2026-07-22,22:26:50,44.000000,14.000000,1.000000,3.310535,3.310486,0.001189,1000,1000
20260722_182801_3790,2026-07-22,22:26:53,44.000000,16.000000,1.000000,3.278109,3.278241,0.001960,1000,1000
20260722_182801_3791,2026-07-22,22:26:57,44.000000,18.000000,1.000000,3.245236,3.245009,0.003240,1000,1000
20260722_182801_3792,2026-07-22,22:27:00,44.000000,20.000000,1.000000,3.221557,3.222635,0.003226,1000,1000
20260722_182801_3793,2026-07-22,22:27:03,44.000000,22.000000,1.000000,3.209233,3.210131,0.003372,1000,1000
20260722_182801_3794,2026-07-22,22:27:07,44.000000,24.000000,1.000000,3.201103,3.200919,0.003273,1000,1000
20260722_182801_3795,2026-07-22,22:27:10,44.000000,26.000000,1.000000,3.182577,3.182822,0.001937,1000,1000
20260722_182801_3796,2026-07-22,22:27:14,44.000000,28.000000,1.000000,3.139947,3.139719,0.002256,1000,1000
20260722_182801_3797,2026-07-22,22:27:17,44.000000,30.000000,1.000000,3.092779,3.092996,0.001838,1000,1000
20260722_182801_3798,2026-07-22,22:27:20,44.000000,32.000000,1.000000,3.071274,3.071609,0.001112,1000,1000
20260722_182801_3799,2026-07-22,22:27:24,44.000000,34.000000,1.000000,3.046753,3.047261,0.002106,1000,1000
20260722_182801_3800,2026-07-22,22:27:27,44.000000,36.000000,1.000000,3.052853,3.052854,0.001996,1000,1000
20260722_182801_3801,2026-07-22,22:27:30,44.000000,38.000000,1.000000,3.062244,3.062067,0.001469,1000,1000
20260722_182801_3802,2026-07-22,22:27:34,44.000000,40.000000,1.000000,3.058804,3.059106,0.001738,1000,1000
20260722_182801_3803,2026-07-22,22:27:37,44.000000,42.000000,1.000000,3.063248,3.063054,0.001176,1000,1000
20260722_182801_3804,2026-07-22,22:27:40,44.000000,44.000000,1.000000,3.040778,3.041996,0.002752,1000,1000
20260722_182801_3805,2026-07-22,22:27:44,44.000000,46.000000,1.000000,3.037270,3.037390,0.001832,1000,1000
20260722_182801_3806,2026-07-22,22:27:47,44.000000,48.000000,1.000000,3.050487,3.051538,0.002360,1000,1000
20260722_182801_3807,2026-07-22,22:27:50,44.000000,50.000000,1.000000,3.066821,3.067002,0.001269,1000,1000
20260722_182801_3808,2026-07-22,22:27:54,44.000000,52.000000,1.000000,3.057186,3.057132,0.001061,1000,1000
20260722_182801_3809,2026-07-22,22:27:57,44.000000,54.000000,1.000000,3.059973,3.060422,0.001783,1000,1000
20260722_182801_3810,2026-07-22,22:28:00,44.000000,56.000000,1.000000,3.057884,3.058119,0.001541,1000,1000
20260722_182801_3811,2026-07-22,22:28:04,44.000000,58.000000,1.000000,3.075280,3.075228,0.000716,1000,1000
20260722_182801_3812,2026-07-22,22:28:07,44.000000,60.000000,1.000000,3.080460,3.081809,0.004139,1000,1000
20260722_182801_3813,2026-07-22,22:28:10,44.000000,62.000000,1.000000,3.074366,3.076380,0.004240,1000,1000
20260722_182801_3814,2026-07-22,22:28:14,44.000000,64.000000,1.000000,3.072297,3.072267,0.001843,1000,1000
20260722_182801_3815,2026-07-22,22:28:17,44.000000,66.000000,1.000000,3.096715,3.096615,0.001512,1000,1000
20260722_182801_3816,2026-07-22,22:28:20,44.000000,68.000000,1.000000,3.099780,3.099906,0.001011,1000,1000
20260722_182801_3817,2026-07-22,22:28:23,44.000000,70.000000,1.000000,3.089468,3.089706,0.001060,1000,1000
20260722_182801_3818,2026-07-22,22:28:27,44.000000,72.000000,1.000000,3.083119,3.083125,0.001375,1000,1000
20260722_182801_3819,2026-07-22,22:28:30,44.000000,74.000000,1.000000,3.091624,3.091680,0.002503,1000,1000
20260722_182801_3820,2026-07-22,22:28:33,44.000000,76.000000,1.000000,3.111758,3.111751,0.001475,1000,1000
20260722_182801_3821,2026-07-22,22:28:37,44.000000,78.000000,1.000000,3.093263,3.093983,0.002345,1000,1000
20260722_182801_3822,2026-07-22,22:28:40,44.000000,80.000000,1.000000,3.087422,3.087731,0.002146,1000,1000
20260722_182801_3823,2026-07-22,22:28:44,44.000000,82.000000,1.000000,3.106279,3.106815,0.001614,1000,1000
20260722_182801_3824,2026-07-22,22:28:47,44.000000,84.000000,1.000000,3.107498,3.107473,0.000976,1000,1000
20260722_182801_3825,2026-07-22,22:28:50,44.000000,86.000000,1.000000,3.105421,3.105499,0.000867,1000,1000
20260722_182801_3826,2026-07-22,22:28:54,44.000000,88.000000,1.000000,3.103619,3.103525,0.000972,1000,1000
20260722_182801_3827,2026-07-22,22:28:57,44.000000,90.000000,1.000000,3.109623,3.109448,0.001038,1000,1000
20260722_182801_3828,2026-07-22,22:29:01,44.000000,92.000000,1.000000,3.093839,3.093983,0.000973,1000,1000
20260722_182801_3829,2026-07-22,22:29:04,44.000000,94.000000,1.000000,3.095265,3.095957,0.002122,1000,1000
20260722_182801_3830,2026-07-22,22:29:08,44.000000,96.000000,1.000000,3.093183,3.093161,0.001267,1000,1000
20260722_182801_3831,2026-07-22,22:29:12,44.000000,98.000000,1.000000,3.076311,3.076215,0.004370,1000,1000
20260722_182801_3832,2026-07-22,22:29:16,44.000000,100.000000,1.000000,3.059644,3.059764,0.001594,1000,1000
20260722_182801_3833,2026-07-22,22:29:20,44.000000,102.000000,1.000000,3.051363,3.051538,0.001682,1000,1000
20260722_182801_3834,2026-07-22,22:29:24,44.000000,104.000000,1.000000,3.050644,3.050551,0.001644,1000,1000
20260722_182801_3835,2026-07-22,22:29:28,44.000000,106.000000,1.000000,3.024980,3.024886,0.000949,1000,1000
20260722_182801_3836,2026-07-22,22:29:32,44.000000,108.000000,1.000000,2.995087,2.994944,0.001081,1000,1000
20260722_182801_3837,2026-07-22,22:29:36,44.000000,110.000000,1.000000,3.001097,3.001032,0.001840,1000,1000
20260722_182801_3838,2026-07-22,22:29:40,44.000000,112.000000,1.000000,3.002494,3.002512,0.002035,1000,1000
20260722_182801_3839,2026-07-22,22:29:44,44.000000,114.000000,1.000000,2.990484,2.990996,0.001989,1000,1000
20260722_182801_3840,2026-07-22,22:29:48,44.000000,116.000000,1.000000,2.969241,2.969115,0.000932,1000,1000
20260722_182801_3841,2026-07-22,22:29:52,44.000000,118.000000,1.000000,2.946957,2.946906,0.000686,1000,1000
20260722_182801_3842,2026-07-22,22:29:56,44.000000,120.000000,1.000000,2.941739,2.941641,0.000817,1000,1000
20260722_182801_3843,2026-07-22,22:30:00,44.000000,122.000000,1.000000,2.928897,2.929467,0.001281,1000,1000
20260722_182801_3844,2026-07-22,22:30:04,44.000000,124.000000,1.000000,2.905766,2.905777,0.001144,1000,1000
20260722_182801_3845,2026-07-22,22:30:08,44.000000,126.000000,1.000000,2.903236,2.903145,0.000724,1000,1000
20260722_182801_3846,2026-07-22,22:30:12,44.000000,128.000000,1.000000,2.893018,2.892945,0.001638,1000,1000
20260722_182801_3847,2026-07-22,22:30:16,44.000000,130.000000,1.000000,2.888698,2.888338,0.001369,1000,1000
20260722_182801_3848,2026-07-22,22:30:20,44.000000,132.000000,1.000000,2.867717,2.867609,0.000954,1000,1000
20260722_182801_3849,2026-07-22,22:30:24,44.000000,134.000000,1.000000,2.846801,2.846551,0.000908,1000,1000
20260722_182801_3850,2026-07-22,22:30:28,44.000000,136.000000,1.000000,2.853727,2.853790,0.001727,1000,1000
20260722_182801_3851,2026-07-22,22:30:33,44.000000,138.000000,1.000000,2.863948,2.863661,0.001508,1000,1000
20260722_182801_3852,2026-07-22,22:30:37,44.000000,140.000000,1.000000,2.870951,2.870570,0.001848,1000,1000
20260722_182801_3853,2026-07-22,22:30:41,44.000000,142.000000,1.000000,2.873630,2.873532,0.002663,1000,1000
20260722_182801_3854,2026-07-22,22:30:45,44.000000,144.000000,1.000000,2.873810,2.873861,0.002258,1000,1000
20260722_182801_3855,2026-07-22,22:30:49,44.000000,146.000000,1.000000,2.860765,2.860371,0.002329,1000,1000
20260722_182801_3856,2026-07-22,22:30:53,44.000000,148.000000,1.000000,2.859706,2.861029,0.003869,1000,1000
20260722_182801_3857,2026-07-22,22:30:57,44.000000,150.000000,1.000000,2.870003,2.869912,0.000979,1000,1000
20260722_182801_3858,2026-07-22,22:31:01,44.000000,152.000000,1.000000,2.882847,2.881758,0.002908,1000,1000
20260722_182801_3859,2026-07-22,22:31:06,44.000000,154.000000,1.000000,2.903726,2.903803,0.000839,1000,1000
20260722_182801_3860,2026-07-22,22:31:10,44.000000,156.000000,1.000000,2.916683,2.916306,0.002441,1000,1000
20260722_182801_3861,2026-07-22,22:31:14,44.000000,158.000000,1.000000,2.934261,2.934074,0.001928,1000,1000
20260722_182801_3862,2026-07-22,22:31:18,44.000000,160.000000,1.000000,2.938094,2.937693,0.001393,1000,1000
20260722_182801_3863,2026-07-22,22:31:23,44.000000,162.000000,1.000000,2.945060,2.944932,0.001625,1000,1000
20260722_182801_3864,2026-07-22,22:31:27,44.000000,164.000000,1.000000,2.974913,2.974874,0.000887,1000,1000
20260722_182801_3865,2026-07-22,22:31:31,44.000000,166.000000,1.000000,2.987577,2.987377,0.001083,1000,1000
20260722_182801_3866,2026-07-22,22:31:36,44.000000,168.000000,1.000000,3.015082,3.016003,0.002521,1000,1000
20260722_182801_3867,2026-07-22,22:31:40,44.000000,170.000000,1.000000,3.036148,3.036402,0.001173,1000,1000
20260722_182801_3868,2026-07-22,22:31:44,44.000000,172.000000,1.000000,3.071774,3.072102,0.001926,1000,1000
20260722_182801_3869,2026-07-22,22:31:49,44.000000,174.000000,1.000000,3.105656,3.106486,0.002812,1000,1000
20260722_182801_3870,2026-07-22,22:31:53,44.000000,176.000000,1.000000,3.111483,3.111751,0.001650,1000,1000
20260722_182801_3871,2026-07-22,22:31:58,44.000000,178.000000,1.000000,3.116597,3.116357,0.001391,1000,1000
20260722_182801_3872,2026-07-22,22:32:02,44.000000,180.000000,1.000000,3.124459,3.124254,0.001481,1000,1000
20260722_182801_3873,2026-07-22,22:32:06,44.000000,182.000000,1.000000,3.121797,3.121951,0.001214,1000,1000
20260722_182801_3874,2026-07-22,22:32:10,44.000000,184.000000,1.000000,3.121518,3.122609,0.003188,1000,1000
20260722_182801_3875,2026-07-22,22:32:15,44.000000,186.000000,1.000000,3.094514,3.094312,0.001127,1000,1000
20260722_182801_3876,2026-07-22,22:32:19,44.000000,188.000000,1.000000,3.071394,3.071609,0.001425,1000,1000
20260722_182801_3877,2026-07-22,22:32:23,44.000000,190.000000,1.000000,3.054939,3.053841,0.002704,1000,1000
20260722_182801_3878,2026-07-22,22:32:28,44.000000,192.000000,1.000000,3.038963,3.039035,0.001036,1000,1000
20260722_182801_3879,2026-07-22,22:32:32,44.000000,194.000000,1.000000,3.028038,3.028177,0.000920,1000,1000
20260722_182801_3880,2026-07-22,22:32:36,44.000000,196.000000,1.000000,3.034799,3.035086,0.002672,1000,1000
20260722_182801_3881,2026-07-22,22:32:41,44.000000,198.000000,1.000000,3.041003,3.041009,0.001213,1000,1000
20260722_182801_3882,2026-07-22,22:32:45,44.000000,200.000000,1.000000,3.049182,3.049235,0.001123,1000,1000
20260722_182801_3883,2026-07-22,22:32:49,44.000000,202.000000,1.000000,3.048284,3.048083,0.001788,1000,1000
20260722_182801_3884,2026-07-22,22:32:53,44.000000,204.000000,1.000000,3.057073,3.057132,0.002195,1000,1000
20260722_182801_3885,2026-07-22,22:32:58,44.000000,206.000000,1.000000,3.073279,3.073254,0.001147,1000,1000
20260722_182801_3886,2026-07-22,22:33:02,44.000000,208.000000,1.000000,3.069013,3.068648,0.003252,1000,1000
